4798,"Maruanto, Mazindara","$185,655.00",F,24-02-22934,Single,NB
4799,"Kuzante, Marandinho","$100,001.00",F,24-02-23934,Married,NB
4800,"Maruanto, Mazindara","$145,009.00",N,24-02-24934,Divorced,NB
4801,"Kuzante, Marandinho","$175,942.00",M,24-02-25934,Single,NB
4802,"Maruanto, Mazindara","$51,520.00",N,24-02-26934,Married,NB
4803,"Kuzante, Marandinho","$42,184.00",F,24-02-27934,Divorced,NB
4804,"Maruanto, Mazindara","$72,447.00",N,24-02-28934,Single,NB
4805,"Kuzante, Marandinho","$245,412.00",M,24-02-29934,Married,NB
4806,"Maruanto, Mazindara","$199,050.00",F,24-02-30934,Divorced,NB
4807,"Kuzante, Marandinho","$77,405.00",M,24-02-31934,Single,NB
4808,"Maruanto, Mazindara","$235,263.00",M,24-02-32934,Married,NB
4809,"Kuzante, Marandinho","$72,641.00",M,24-02-33934,Divorced,NB
4810,"Maruanto, Mazindara","$95,585.00",N,24-02-34934,Single,NB
4811,"Kuzante, Marandinho","$133,244.00",M,24-02-35934,Married,NB
4812,"Maruanto, Mazindara","$38,026.00",F,24-02-36934,Divorced,NB
4813,"Kuzante, Marandinho","$111,453.00",F,24-02-37934,Single,NB
4814,"Maruanto, Mazindara","$70,341.00",N,24-02-38934,Married,NB
4815,"Kuzante, Marandinho","$32,782.00",M,24-02-39934,Divorced,NB
4816,"Maruanto, Mazindara","$144,108.00",N,24-02-40934,Single,NB
4817,"Kuzante, Marandinho","$34,460.00",F,24-02-41934,Married,NB
4818,"Maruanto, Mazindara","$249,744.00",N,24-02-42934,Divorced,NB
4819,"Kuzante, Marandinho","$13,704.00",M,24-02-43934,Single,NB
4820,"Maruanto, Mazindara","$137,172.00",F,24-02-44934,Married,NB
4821,"Kuzante, Marandinho","$152,502.00",M,24-02-45934,Divorced,NB
4822,"Maruanto, Mazindara","$133,837.00",M,24-02-46934,Single,NB
4823,"Kuzante, Marandinho","$105,271.00",M,24-02-47934,Married,NB
4824,"Maruanto, Mazindara","$119,076.00",N,24-02-48934,Divorced,NB
4825,"Kuzante, Marandinho","$170,086.00",M,24-02-49934,Single,NB
4826,"Maruanto, Mazindara","$38,549.00",F,24-02-50934,Married,NB
4827,"Kuzante, Marandinho","$115,113.00",F,24-02-51934,Divorced,NB
4828,"Maruanto, Mazindara","$88,019.00",N,24-02-52934,Single,NB
4829,"Kuzante, Marandinho","$206,899.00",M,24-02-53934,Married,NB
4830,"Maruanto, Mazindara","$57,500.00",N,24-02-54934,Divorced,NB
4831,"Kuzante, Marandinho","$76,392.00",F,24-02-55934,Single,NB
4832,"Maruanto, Mazindara","$53,157.00",N,24-02-56934,Married,NB
4833,"Kuzante, Marandinho","$181,651.00",M,24-02-57934,Divorced,NB
4834,"Maruanto, Mazindara","$217,194.00",F,24-02-58934,Single,NB
4835,"Kuzante, Marandinho","$141,374.00",M,24-02-59934,Married,NB
4836,"Maruanto, Mazindara","$58,191.00",M,24-02-60934,Divorced,NB
4837,"Kuzante, Marandinho","$20,111.00",M,24-02-61934,Single,NB
4838,"Maruanto, Mazindara","$117,382.00",N,24-02-62934,Married,NB
4839,"Kuzante, Marandinho","$138,107.00",M,24-02-63934,Divorced,NB
4840,"Maruanto, Mazindara","$95,362.00",F,24-02-64934,Single,NB
4841,"Kuzante, Marandinho","$173,027.00",F,24-02-65934,Married,NB
4842,"Maruanto, Mazindara","$67,275.00",N,24-02-66934,Divorced,NB
4843,"Kuzante, Marandinho","$92,665.00",M,24-02-67934,Single,NB
4844,"Maruanto, Mazindara","$199,671.00",N,24-02-68934,Married,NB
4845,"Kuzante, Marandinho","$123,698.00",F,24-02-69934,Divorced,NB
4846,"Maruanto, Mazindara","$210,672.00",N,24-02-70934,Single,NB
4847,"Kuzante, Marandinho","$204,144.00",M,24-02-71934,Married,NB
4848,"Maruanto, Mazindara","$18,146.00",F,24-02-72934,Divorced,NB
4849,"Kuzante, Marandinho","$219,637.00",M,24-02-73934,Single,NB
4850,"Maruanto, Mazindara","$178,176.00",M,24-02-74934,Married,NB
4851,"Kuzante, Marandinho","$97,236.00",M,24-02-75934,Divorced,NB
4852,"Maruanto, Mazindara","$216,439.00",N,24-02-76934,Divorced,NB
4853,"Kuzante, Marandinho","$59,437.00",M,24-02-77934,Single,NB
4854,"Maruanto, Mazindara","$78,471.00",F,24-02-78934,Married,NB
4855,"Kuzante, Marandinho","$142,615.00",F,24-02-79934,Divorced,NB
4856,"Maruanto, Mazindara","$96,040.00",N,24-02-80934,Single,NB
4857,"Kuzante, Marandinho","$139,243.00",M,24-02-81934,Married,NB
4858,"Maruanto, Mazindara","$33,270.00",N,24-02-82934,Divorced,NB
4859,"Kuzante, Marandinho","$51,983.00",F,24-02-83934,Single,NB
4860,"Maruanto, Mazindara","$231,194.00",N,24-02-84934,Married,NB
4861,"Kuzante, Marandinho","$67,429.00",M,24-02-85934,Divorced,NB
4862,"Maruanto, Mazindara","$138,926.00",F,24-02-86934,Single,NB
4863,"Kuzante, Marandinho","$171,143.00",M,24-02-87934,Married,NB
4864,"Maruanto, Mazindara","$152,016.00",M,24-02-88934,Divorced,NB
4865,"Kuzante, Marandinho","$119,511.00",M,24-02-89934,Single,NB
4866,"Maruanto, Mazindara","$87,488.00",N,24-02-90934,Married,NB
4867,"Kuzante, Marandinho","$101,234.00",M,24-02-91934,Divorced,NB
4868,"Maruanto, Mazindara","$73,592.00",F,24-02-92934,Single,NB
4869,"Kuzante, Marandinho","$81,154.00",F,24-02-93934,Married,NB
4870,"Maruanto, Mazindara","$96,795.00",N,24-02-94934,Divorced,NB
4871,"Kuzante, Marandinho","$39,649.00",M,24-02-95934,Divorced,NB
4872,"Maruanto, Mazindara","$154,590.00",N,24-02-96934,Single,NB
4873,"Kuzante, Marandinho","$154,962.00",F,24-02-97934,Married,NB
4874,"Maruanto, Mazindara","$198,552.00",N,24-02-98934,Divorced,NB
4875,"Kuzante, Marandinho","$123,322.00",M,24-02-99934,Single,NB
4876,"Maruanto, Mazindara","$210,761.00",F,24-02-100934,Married,NB
4877,"Kuzante, Marandinho","$155,331.00",M,24-02-1934,Single,NB
4878,"Maruanto, Mazindara","$176,784.00",F,24-02-2934,Married,NB
4879,"Kuzante, Marandinho","$71,233.00",M,24-02-3934,Divorced,NB
4880,"Maruanto, Mazindara","$44,868.00",M,24-02-4934,Single,NB
4881,"Kuzante, Marandinho","$208,434.00",M,24-02-5934,Married,NB
4882,"Maruanto, Mazindara","$153,447.00",N,24-02-6934,Divorced,NB
4883,"Kuzante, Marandinho","$192,530.00",M,24-02-7934,Single,NB
4884,"Maruanto, Mazindara","$208,149.00",F,24-02-8934,Married,NB
4885,"Kuzante, Marandinho","$216,408.00",F,24-02-9934,Divorced,NB
4886,"Maruanto, Mazindara","$176,345.00",N,24-02-10934,Single,NB
4887,"Kuzante, Marandinho","$84,107.00",M,24-02-11934,Married,NB
4888,"Maruanto, Mazindara","$60,299.00",N,24-02-12934,Divorced,NB
4889,"Kuzante, Marandinho","$186,982.00",F,24-02-13934,Single,NB
4890,"Maruanto, Mazindara","$65,429.00",N,24-02-14934,Married,NB
4891,"Kuzante, Marandinho","$85,676.00",M,24-02-15934,Divorced,NB
4892,"Maruanto, Mazindara","$207,773.00",F,24-02-16934,Single,NB
4893,"Kuzante, Marandinho","$55,275.00",M,24-02-17934,Married,NB
4894,"Maruanto, Mazindara","$141,860.00",M,24-02-18934,Divorced,NB
4895,"Kuzante, Marandinho","$114,006.00",M,24-02-19934,Single,NB
4896,"Maruanto, Mazindara","$137,170.00",N,24-02-20934,Married,NB
4897,"Kuzante, Marandinho","$22,475.00",M,24-02-21934,Divorced,NB
4898,"Maruanto, Mazindara","$185,655.00",F,24-02-22934,Single,NB
4899,"Kuzante, Marandinho","$100,001.00",F,24-02-23934,Married,NB
4900,"Maruanto, Mazindara","$145,009.00",N,24-02-24934,Divorced,NB
4901,"Kuzante, Marandinho","$175,942.00",M,24-02-25934,Single,NB
4902,"Maruanto, Mazindara","$51,520.00",N,24-02-26934,Married,NB
4903,"Kuzante, Marandinho","$42,184.00",F,24-02-27934,Divorced,NB
4904,"Maruanto, Mazindara","$72,447.00",N,24-02-28934,Single,NB
4905,"Kuzante, Marandinho","$245,412.00",M,24-02-29934,Married,NB
4906,"Maruanto, Mazindara","$199,050.00",F,24-02-30934,Divorced,NB
4907,"Kuzante, Marandinho","$77,405.00",M,24-02-31934,Single,NB
4908,"Maruanto, Mazindara","$235,263.00",M,24-02-32934,Married,NB
4909,"Kuzante, Marandinho","$72,641.00",M,24-02-33934,Divorced,NB
4910,"Maruanto, Mazindara","$95,585.00",N,24-02-34934,Single,NB
4911,"Kuzante, Marandinho","$133,244.00",M,24-02-35934,Married,NB
4912,"Maruanto, Mazindara","$38,026.00",F,24-02-36934,Divorced,NB
4913,"Kuzante, Marandinho","$111,453.00",F,24-02-37934,Single,NB
4914,"Maruanto, Mazindara","$70,341.00",N,24-02-38934,Married,NB
4915,"Kuzante, Marandinho","$32,782.00",M,24-02-39934,Divorced,NB
4916,"Maruanto, Mazindara","$144,108.00",N,24-02-40934,Single,NB
4917,"Kuzante, Marandinho","$34,460.00",F,24-02-41934,Married,NB
4918,"Maruanto, Mazindara","$249,744.00",N,24-02-42934,Divorced,NB
4919,"Kuzante, Marandinho","$13,704.00",M,24-02-43934,Single,NB
4920,"Maruanto, Mazindara","$137,172.00",F,24-02-44934,Married,NB
4921,"Kuzante, Marandinho","$152,502.00",M,24-02-45934,Divorced,NB
4922,"Maruanto, Mazindara","$133,837.00",M,24-02-46934,Single,NB
4923,"Kuzante, Marandinho","$105,271.00",M,24-02-47934,Married,NB
4924,"Maruanto, Mazindara","$119,076.00",N,24-02-48934,Divorced,NB
4925,"Kuzante, Marandinho","$170,086.00",M,24-02-49934,Single,NB
4926,"Maruanto, Mazindara","$38,549.00",F,24-02-50934,Married,NB
4927,"Kuzante, Marandinho","$115,113.00",F,24-02-51934,Divorced,NB
4928,"Maruanto, Mazindara","$88,019.00",N,24-02-52934,Single,NB
4929,"Kuzante, Marandinho","$206,899.00",M,24-02-53934,Married,NB
4930,"Maruanto, Mazindara","$57,500.00",N,24-02-54934,Divorced,NB
4931,"Kuzante, Marandinho","$76,392.00",F,24-02-55934,Single,NB
4932,"Maruanto, Mazindara","$53,157.00",N,24-02-56934,Married,NB
4933,"Kuzante, Marandinho","$181,651.00",M,24-02-57934,Divorced,NB
4934,"Maruanto, Mazindara","$217,194.00",F,24-02-58934,Single,NB
4935,"Kuzante, Marandinho","$141,374.00",M,24-02-59934,Married,NB
4936,"Maruanto, Mazindara","$58,191.00",M,24-02-60934,Divorced,NB
4937,"Kuzante, Marandinho","$20,111.00",M,24-02-61934,Single,NB
4938,"Maruanto, Mazindara","$117,382.00",N,24-02-62934,Married,NB
4939,"Kuzante, Marandinho","$138,107.00",M,24-02-63934,Divorced,NB
4940,"Maruanto, Mazindara","$95,362.00",F,24-02-64934,Single,NB
4941,"Kuzante, Marandinho","$173,027.00",F,24-02-65934,Married,NB
4942,"Maruanto, Mazindara","$67,275.00",N,24-02-66934,Divorced,NB
4943,"Kuzante, Marandinho","$92,665.00",M,24-02-67934,Single,NB
4944,"Maruanto, Mazindara","$199,671.00",N,24-02-68934,Married,NB
4945,"Kuzante, Marandinho","$123,698.00",F,24-02-69934,Divorced,NB
4946,"Maruanto, Mazindara","$210,672.00",N,24-02-70934,Single,NB
4947,"Kuzante, Marandinho","$204,144.00",M,24-02-71934,Married,NB
4948,"Maruanto, Mazindara","$18,146.00",F,24-02-72934,Divorced,NB
4949,"Kuzante, Marandinho","$219,637.00",M,24-02-73934,Single,NB
4950,"Maruanto, Mazindara","$178,176.00",M,24-02-74934,Married,NB
4951,"Kuzante, Marandinho","$97,236.00",M,24-02-75934,Divorced,NB
4952,"Maruanto, Mazindara","$216,439.00",N,24-02-76934,Divorced,NB
4953,"Kuzante, Marandinho","$59,437.00",M,24-02-77934,Single,NB
4954,"Maruanto, Mazindara","$78,471.00",F,24-02-78934,Married,NB
4955,"Kuzante, Marandinho","$142,615.00",F,24-02-79934,Divorced,NB
4956,"Maruanto, Mazindara","$96,040.00",N,24-02-80934,Single,NB
4957,"Kuzante, Marandinho","$139,243.00",M,24-02-81934,Married,NB
4958,"Maruanto, Mazindara","$33,270.00",N,24-02-82934,Divorced,NB
4959,"Kuzante, Marandinho","$51,983.00",F,24-02-83934,Single,NB
4960,"Maruanto, Mazindara","$231,194.00",N,24-02-84934,Married,NB
4961,"Kuzante, Marandinho","$67,429.00",M,24-02-85934,Divorced,NB
4962,"Maruanto, Mazindara","$138,926.00",F,24-02-86934,Single,NB
4963,"Kuzante, Marandinho","$171,143.00",M,24-02-87934,Married,NB
4964,"Maruanto, Mazindara","$152,016.00",M,24-02-88934,Divorced,NB
4965,"Kuzante, Marandinho","$119,511.00",M,24-02-89934,Single,NB
4966,"Maruanto, Mazindara","$87,488.00",N,24-02-90934,Married,NB
4967,"Kuzante, Marandinho","$101,234.00",M,24-02-91934,Divorced,NB
4968,"Maruanto, Mazindara","$73,592.00",F,24-02-92934,Single,NB
4969,"Kuzante, Marandinho","$81,154.00",F,24-02-93934,Married,NB
4970,"Maruanto, Mazindara","$96,795.00",N,24-02-94934,Divorced,NB
4971,"Kuzante, Marandinho","$39,649.00",M,24-02-95934,Divorced,NB
4972,"Maruanto, Mazindara","$154,590.00",N,24-02-96934,Single,NB
4973,"Kuzante, Marandinho","$154,962.00",F,24-02-97934,Married,NB
4974,"Maruanto, Mazindara","$198,552.00",N,24-02-98934,Divorced,NB
4975,"Kuzante, Marandinho","$123,322.00",M,24-02-99934,Single,NB
4976,"Maruanto, Mazindara","$210,761.00",F,24-02-100934,Married,NB
4977,"Kuzante, Marandinho","$155,331.00",M,24-02-1934,Single,NB
4978,"Maruanto, Mazindara","$176,784.00",F,24-02-2934,Married,NB
4979,"Kuzante, Marandinho","$71,233.00",M,24-02-3934,Divorced,NB
4980,"Maruanto, Mazindara","$44,868.00",M,24-02-4934,Single,NB
4981,"Kuzante, Marandinho","$208,434.00",M,24-02-5934,Married,NB
4982,"Maruanto, Mazindara","$153,447.00",N,24-02-6934,Divorced,NB
4983,"Kuzante, Marandinho","$192,530.00",M,24-02-7934,Single,NB
4984,"Maruanto, Mazindara","$208,149.00",F,24-02-8934,Married,NB
4985,"Kuzante, Marandinho","$216,408.00",F,24-02-9934,Divorced,NB
4986,"Maruanto, Mazindara","$176,345.00",N,24-02-10934,Single,NB
4987,"Kuzante, Marandinho","$84,107.00",M,24-02-11934,Married,NB
4988,"Maruanto, Mazindara","$60,299.00",N,24-02-12934,Divorced,NB
4989,"Kuzante, Marandinho","$186,982.00",F,24-02-13934,Single,NB
4990,"Maruanto, Mazindara","$65,429.00",N,24-02-14934,Married,NB
4991,"Kuzante, Marandinho","$85,676.00",M,24-02-15934,Divorced,NB
4992,"Maruanto, Mazindara","$207,773.00",F,24-02-16934,Single,NB
4993,"Kuzante, Marandinho","$55,275.00",M,24-02-17934,Married,NB
4994,"Maruanto, Mazindara","$141,860.00",M,24-02-18934,Divorced,NB
4995,"Kuzante, Marandinho","$114,006.00",M,24-02-19934,Single,NB
4996,"Maruanto, Mazindara","$137,170.00",N,24-02-20934,Married,NB
4997,"Kuzante, Marandinho","$22,475.00",M,24-02-21934,Divorced,NB
4998,"Maruanto, Mazindara","$185,655.00",F,24-02-22934,Single,NB
4999,"Kuzante, Marandinho","$100,001.00",F,24-02-23934,Married,NB
5000,"Maruanto, Mazindara","$145,009.00",N,24-02-24934,Divorced,NB
5001,"Kuzante, Marandinho","$175,942.00",M,24-02-25934,Single,NB
5002,"Maruanto, Mazindara","$51,520.00",N,24-02-26934,Married,NB
5003,"Kuzante, Marandinho","$42,184.00",F,24-02-27934,Divorced,NB
5004,"Maruanto, Mazindara","$72,447.00",N,24-02-28934,Single,NB
5005,"Kuzante, Marandinho","$245,412.00",M,24-02-29934,Married,NB
5006,"Maruanto, Mazindara","$199,050.00",F,24-02-30934,Divorced,NB
5007,"Kuzante, Marandinho","$77,405.00",M,24-02-31934,Single,NB
5008,"Maruanto, Mazindara","$235,263.00",M,24-02-32934,Married,NB
5009,"Kuzante, Marandinho","$72,641.00",M,24-02-33934,Divorced,NB
5010,"Maruanto, Mazindara","$95,585.00",N,24-02-34934,Single,NB
5011,"Kuzante, Marandinho","$133,244.00",M,24-02-35934,Married,NB
5012,"Maruanto, Mazindara","$38,026.00",F,24-02-36934,Divorced,NB
5013,"Kuzante, Marandinho","$111,453.00",F,24-02-37934,Single,NB
5014,"Maruanto, Mazindara","$70,341.00",N,24-02-38934,Married,NB
5015,"Kuzante, Marandinho","$32,782.00",M,24-02-39934,Divorced,NB
5016,"Maruanto, Mazindara","$144,108.00",N,24-02-40934,Single,NB
5017,"Kuzante, Marandinho","$34,460.00",F,24-02-41934,Married,NB
5018,"Maruanto, Mazindara","$249,744.00",N,24-02-42934,Divorced,NB
5019,"Kuzante, Marandinho","$13,704.00",M,24-02-43934,Single,NB
5020,"Maruanto, Mazindara","$137,172.00",F,24-02-44934,Married,NB
5021,"Kuzante, Marandinho","$152,502.00",M,24-02-45934,Divorced,NB
5022,"Maruanto, Mazindara","$133,837.00",M,24-02-46934,Single,NB
5023,"Kuzante, Marandinho","$105,271.00",M,24-02-47934,Married,NB
5024,"Maruanto, Mazindara","$119,076.00",N,24-02-48934,Divorced,NB
5025,"Kuzante, Marandinho","$170,086.00",M,24-02-49934,Single,NB
5026,"Maruanto, Mazindara","$38,549.00",F,24-02-50934,Married,NB
5027,"Kuzante, Marandinho","$115,113.00",F,24-02-51934,Divorced,NB
5028,"Maruanto, Mazindara","$88,019.00",N,24-02-52934,Single,NB
5029,"Kuzante, Marandinho","$206,899.00",M,24-02-53934,Married,NB
5030,"Maruanto, Mazindara","$57,500.00",N,24-02-54934,Divorced,NB
5031,"Kuzante, Marandinho","$76,392.00",F,24-02-55934,Single,NB
5032,"Maruanto, Mazindara","$53,157.00",N,24-02-56934,Married,NB
5033,"Kuzante, Marandinho","$181,651.00",M,24-02-57934,Divorced,NB
5034,"Maruanto, Mazindara","$217,194.00",F,24-02-58934,Single,NB
5035,"Kuzante, Marandinho","$141,374.00",M,24-02-59934,Married,NB
5036,"Maruanto, Mazindara","$58,191.00",M,24-02-60934,Divorced,NB
5037,"Kuzante, Marandinho","$20,111.00",M,24-02-61934,Single,NB
5038,"Maruanto, Mazindara","$117,382.00",N,24-02-62934,Married,NB
5039,"Kuzante, Marandinho","$138,107.00",M,24-02-63934,Divorced,NB
5040,"Maruanto, Mazindara","$95,362.00",F,24-02-64934,Single,NB
5041,"Kuzante, Marandinho","$173,027.00",F,24-02-65934,Married,NB
5042,"Maruanto, Mazindara","$67,275.00",N,24-02-66934,Divorced,NB
5043,"Kuzante, Marandinho","$92,665.00",M,24-02-67934,Single,NB
5044,"Maruanto, Mazindara","$199,671.00",N,24-02-68934,Married,NB
5045,"Kuzante, Marandinho","$123,698.00",F,24-02-69934,Divorced,NB
5046,"Maruanto, Mazindara","$210,672.00",N,24-02-70934,Single,NB
5047,"Kuzante, Marandinho","$204,144.00",M,24-02-71934,Married,NB
5048,"Maruanto, Mazindara","$18,146.00",F,24-02-72934,Divorced,NB
5049,"Kuzante, Marandinho","$219,637.00",M,24-02-73934,Single,NB
5050,"Maruanto, Mazindara","$178,176.00",M,24-02-74934,Married,NB
5051,"Kuzante, Marandinho","$97,236.00",M,24-02-75934,Divorced,NB
5052,"Maruanto, Mazindara","$216,439.00",N,24-02-76934,Divorced,NB
5053,"Kuzante, Marandinho","$59,437.00",M,24-02-77934,Single,NB
5054,"Maruanto, Mazindara","$78,471.00",F,24-02-78934,Married,NB
5055,"Kuzante, Marandinho","$142,615.00",F,24-02-79934,Divorced,NB
5056,"Maruanto, Mazindara","$96,040.00",N,24-02-80934,Single,NB
5057,"Kuzante, Marandinho","$139,243.00",M,24-02-81934,Married,NB
5058,"Maruanto, Mazindara","$33,270.00",N,24-02-82934,Divorced,NB
5059,"Kuzante, Marandinho","$51,983.00",F,24-02-83934,Single,NB
5060,"Maruanto, Mazindara","$231,194.00",N,24-02-84934,Married,NB
5061,"Kuzante, Marandinho","$67,429.00",M,24-02-85934,Divorced,ON
5062,"Maruanto, Mazindara","$138,926.00",F,24-02-86934,Single,ON
5063,"Kuzante, Marandinho","$171,143.00",M,24-02-87934,Married,ON
5064,"Maruanto, Mazindara","$152,016.00",M,24-02-88934,Divorced,ON
5065,"Kuzante, Marandinho","$119,511.00",M,24-02-89934,Single,ON
5066,"Maruanto, Mazindara","$87,488.00",N,24-02-90934,Married,ON
5067,"Kuzante, Marandinho","$101,234.00",M,24-02-91934,Divorced,ON
5068,"Maruanto, Mazindara","$73,592.00",F,24-02-92934,Single,ON
5069,"Kuzante, Marandinho","$81,154.00",F,24-02-93934,Married,ON
5070,"Maruanto, Mazindara","$96,795.00",N,24-02-94934,Divorced,ON
5071,"Kuzante, Marandinho","$39,649.00",M,24-02-95934,Divorced,ON
5072,"Maruanto, Mazindara","$154,590.00",N,24-02-96934,Single,ON
5073,"Kuzante, Marandinho","$154,962.00",F,24-02-97934,Married,ON
5074,"Maruanto, Mazindara","$198,552.00",N,24-02-98934,Divorced,ON
5075,"Kuzante, Marandinho","$123,322.00",M,24-02-99934,Single,ON
5076,"Maruanto, Mazindara","$210,761.00",F,24-02-100934,Married,ON
5077,"Kuzante, Marandinho","$155,331.00",M,24-02-1934,Single,ON
5078,"Maruanto, Mazindara","$176,784.00",F,24-02-2934,Married,ON
5079,"Kuzante, Marandinho","$71,233.00",M,24-02-3934,Divorced,ON
5080,"Maruanto, Mazindara","$44,868.00",M,24-02-4934,Single,ON
5081,"Kuzante, Marandinho","$208,434.00",M,24-02-5934,Married,ON
5082,"Maruanto, Mazindara","$153,447.00",N,24-02-6934,Divorced,ON
5083,"Kuzante, Marandinho","$192,530.00",M,24-02-7934,Single,ON
5084,"Maruanto, Mazindara","$208,149.00",F,24-02-8934,Married,ON
5085,"Kuzante, Marandinho","$216,408.00",F,24-02-9934,Divorced,ON
5086,"Maruanto, Mazindara","$176,345.00",N,24-02-10934,Single,ON
5087,"Kuzante, Marandinho","$84,107.00",M,24-02-11934,Married,ON
5088,"Maruanto, Mazindara","$60,299.00",N,24-02-12934,Divorced,ON
5089,"Kuzante, Marandinho","$186,982.00",F,24-02-13934,Single,ON
5090,"Maruanto, Mazindara","$65,429.00",N,24-02-14934,Married,ON
5091,"Kuzante, Marandinho","$85,676.00",M,24-02-15934,Divorced,ON
5092,"Maruanto, Mazindara","$207,773.00",F,24-02-16934,Single,ON
5093,"Kuzante, Marandinho","$55,275.00",M,24-02-17934,Married,ON
5094,"Maruanto, Mazindara","$141,860.00",M,24-02-18934,Divorced,ON
5095,"Kuzante, Marandinho","$114,006.00",M,24-02-19934,Single,ON
5096,"Maruanto, Mazindara","$137,170.00",N,24-02-20934,Married,ON
5097,"Kuzante, Marandinho","$22,475.00",M,24-02-21934,Divorced,ON
5098,"Maruanto, Mazindara","$185,655.00",F,24-02-22934,Single,ON
5099,"Kuzante, Marandinho","$100,001.00",F,24-02-23934,Married,ON
5100,"Maruanto, Mazindara","$145,009.00",N,24-02-24934,Divorced,ON
5101,"Kuzante, Marandinho","$175,942.00",M,24-02-25934,Single,ON
5102,"Maruanto, Mazindara","$51,520.00",N,24-02-26934,Married,ON
5103,"Kuzante, Marandinho","$42,184.00",F,24-02-27934,Divorced,ON
5104,"Maruanto, Mazindara","$72,447.00",N,24-02-28934,Single,ON
5105,"Kuzante, Marandinho","$245,412.00",M,24-02-29934,Married,ON
5106,"Maruanto, Mazindara","$199,050.00",F,24-02-30934,Divorced,ON
5107,"Kuzante, Marandinho","$77,405.00",M,24-02-31934,Single,ON
5108,"Maruanto, Mazindara","$235,263.00",M,24-02-32934,Married,ON
5109,"Kuzante, Marandinho","$72,641.00",M,24-02-33934,Divorced,ON
5110,"Maruanto, Mazindara","$95,585.00",N,24-02-34934,Single,ON
5111,"Kuzante, Marandinho","$133,244.00",M,24-02-35934,Married,ON
5112,"Maruanto, Mazindara","$38,026.00",F,24-02-36934,Divorced,ON
5113,"Kuzante, Marandinho","$111,453.00",F,24-02-37934,Single,ON
5114,"Maruanto, Mazindara","$70,341.00",N,24-02-38934,Married,ON
5115,"Kuzante, Marandinho","$32,782.00",M,24-02-39934,Divorced,ON
5116,"Maruanto, Mazindara","$144,108.00",N,24-02-40934,Single,ON
5117,"Kuzante, Marandinho","$34,460.00",F,24-02-41934,Married,ON
5118,"Maruanto, Mazindara","$249,744.00",N,24-02-42934,Divorced,ON
5119,"Kuzante, Marandinho","$13,704.00",M,24-02-43934,Single,ON
5120,"Maruanto, Mazindara","$137,172.00",F,24-02-44934,Married,ON
5121,"Kuzante, Marandinho","$152,502.00",M,24-02-45934,Divorced,ON
5122,"Maruanto, Mazindara","$133,837.00",M,24-02-46934,Single,ON
5123,"Kuzante, Marandinho","$105,271.00",M,24-02-47934,Married,ON
5124,"Maruanto, Mazindara","$119,076.00",N,24-02-48934,Divorced,BC
5125,"Kuzante, Marandinho","$170,086.00",M,24-02-49934,Single,BC
5126,"Maruanto, Mazindara","$38,549.00",F,24-02-50934,Married,BC
5127,"Kuzante, Marandinho","$115,113.00",F,24-02-51934,Divorced,BC
5128,"Maruanto, Mazindara","$88,019.00",N,24-02-52934,Single,BC
5129,"Kuzante, Marandinho","$206,899.00",M,24-02-53934,Married,BC
5130,"Maruanto, Mazindara","$57,500.00",N,24-02-54934,Divorced,BC
5131,"Kuzante, Marandinho","$76,392.00",F,24-02-55934,Single,BC
5132,"Maruanto, Mazindara","$53,157.00",N,24-02-56934,Married,BC
5133,"Kuzante, Marandinho","$181,651.00",M,24-02-57934,Divorced,BC
5134,"Maruanto, Mazindara","$217,194.00",F,24-02-58934,Single,BC
5135,"Kuzante, Marandinho","$141,374.00",M,24-02-59934,Married,BC
5136,"Maruanto, Mazindara","$58,191.00",M,24-02-60934,Divorced,BC
5137,"Kuzante, Marandinho","$20,111.00",M,24-02-61934,Single,BC
5138,"Maruanto, Mazindara","$117,382.00",N,24-02-62934,Married,BC
5139,"Kuzante, Marandinho","$138,107.00",M,24-02-63934,Divorced,BC
5140,"Maruanto, Mazindara","$95,362.00",F,24-02-64934,Single,BC
5141,"Kuzante, Marandinho","$173,027.00",F,24-02-65934,Married,BC
5142,"Maruanto, Mazindara","$67,275.00",N,24-02-66934,Divorced,BC
5143,"Kuzante, Marandinho","$92,665.00",M,24-02-67934,Single,BC
5144,"Maruanto, Mazindara","$199,671.00",N,24-02-68934,Married,BC
5145,"Kuzante, Marandinho","$123,698.00",F,24-02-69934,Divorced,BC
5146,"Maruanto, Mazindara","$210,672.00",N,24-02-70934,Single,BC
5147,"Kuzante, Marandinho","$204,144.00",M,24-02-71934,Married,BC
5148,"Maruanto, Mazindara","$18,146.00",F,24-02-72934,Divorced,BC
5149,"Kuzante, Marandinho","$219,637.00",M,24-02-73934,Single,BC
5150,"Maruanto, Mazindara","$178,176.00",M,24-02-74934,Married,BC
5151,"Kuzante, Marandinho","$97,236.00",M,24-02-75934,Divorced,BC
5152,"Maruanto, Mazindara","$216,439.00",N,24-02-76934,Divorced,BC
5153,"Kuzante, Marandinho","$59,437.00",M,24-02-77934,Single,BC
5154,"Maruanto, Mazindara","$78,471.00",F,24-02-78934,Married,BC
5155,"Kuzante, Marandinho","$142,615.00",F,24-02-79934,Divorced,BC
5156,"Maruanto, Mazindara","$96,040.00",N,24-02-80934,Single,BC
5157,"Kuzante, Marandinho","$139,243.00",M,24-02-81934,Married,BC
5158,"Maruanto, Mazindara","$33,270.00",N,24-02-82934,Divorced,BC
